id,S
R77,0.20829624543187256
R78,0.06476462782216526
R79,0.16698477727779915
R80,0.16196767268954762
R81,0.10808130738440229
R82,0.08201502389950723
R83,0.15405422449025125
R84,0.3276566513762661
R85,0.0782245546214116
R86,0.13105327006402495
R87,0.004021628728507039
R88,0.18704215178475375
R89,0.052276031960362825
R90,0.08174625280088178
R91,0.14389107033459989
R92,0.2314532782699419
R93,0.1633107967945667
R94,0.06588605994913499
R95,0.03558082259930491
R96,0.007989243621016513
R97,0.16744960430247927
R98,0.17687212486856094
R99,0.1107335559349779
R100,0.24641477388945546
R101,0.00488087673441236
R102,0.05684159044062429
R103,0.060511905064553714
R104,0.3931010634455533
R105,0.0581716542560633
R106,0.17810077945511305
R107,0.1729517164003552
R108,0.039480778906688434
R109,0.18683114035165002
R110,0.0731179827092997
R111,0.19258308414558592
R112,0.0214664666558025
R113,0.017473650904628088
R114,0.22832271218441152
R115,0.0039326278924789095
R116,0.13014806003497356
R117,0.012525928755040975
R118,0.001573184671990695
R119,0.15807180792343772
R120,0.143460109963673
R121,0.3014885905199999
R122,0.17079093582796373
R123,0.23814642417066334
R124,0.036539260219277045
R125,0.10695084107673454
R126,0.1463995702199817
R127,0.1306690085690499
R128,0.012395968225562722
R129,0.22711917569204637
R130,0.14183266335619316
R131,0.08597059999058589
R132,0.1061981926109477
R133,0.004661889755829424
R134,0.23839369214007286
R135,0.002855065865791563
R136,0.05672092380120491
R137,0.17411975255720397
R138,0.19798322746398134
R139,0.1482410795266402
R140,0.10125650371245733
R141,0.16624930042906
R142,0.0022919693981776922
R143,0.018462359956268364
R144,0.01648982670092363
R145,0.009805705949350693
R146,0.2869706057372752
R147,0.11254577237668517
R148,0.18562770280656574
R149,0.14934122439504258
R150,0.16470948673401922
R151,0.12089989168640723
R152,0.18128402807894242
R153,0.021532317355732834
R154,0.19383817126160846
R155,0.062483694548193656
R156,0.19485514035708532
R157,0.05677176889290145
R158,0.022606424704956114
R159,0.002753955982919209
R160,0.2365163053968469
R161,0.12792370526832558
R162,0.1680803044481185
R163,0.19157254035746937
R164,0.0008642570565346149
R165,0.126788929898534
R166,0.10432869546473872
R167,0.15437322041087134
R168,0.11673371637258918
R169,0.1838027884264448
R170,0.19394009858789882
R171,0.23763676996606406
R172,0.10184956018384347
R173,0.1903088559275585
R174,0.00170796061945679
R175,0.01798034622709802
R176,0.11224641871986568
R177,0.1164489261835613
R178,0.002096274257966962
R179,0.0522357709025439
R180,0.09938508901471592
R181,0.12222237134260519
R182,0.05454863165513854
R183,0.014718253077819517
R184,0.09715513355809806
R185,0.11333955698186525
R186,0.21562504208324712
R187,0.05270625330102465
R188,0.08626776945136319
R189,0.0023792080971361783
R190,0.15504803871947742
R191,0.012059753165595245
R192,0.0043837658930367136
R193,0.03362678899524663
R194,0.14147801625537723
R195,0.07718106082387141
R196,0.1412809520967285
R197,0.1990736973490533
R198,0.025540580121848646
R199,0.09758071846820757
R200,0.10713823352565723
R201,0.0016690035829313877
R202,0.09562392277524988
R203,0.05165316004558401
R204,0.17028727748910277
R205,0.017930246889200238
R206,0.001915228705153209
R207,0.1696554727593235
R208,0.0019423919615007951
R209,0.037380785085994364
R210,0.07881836289478711
R211,0.00217878398685182
R212,0.2628699194410903
R213,0.04588395930004779
R214,0.10277867005866623
R215,0.019188470090350657
R216,0.13211681497268238
R217,0.019833516550110293
R218,0.15594859982329837
R219,0.15360051358820492
R220,0.0034042495025922406
R221,0.1050531116229565
R222,0.2686211617301553
R223,0.0039044472884380106
R224,0.2151355078747082
R225,0.11063951612416224
R226,0.16265696159231288
R227,0.0033171786013633116
R228,0.06603937051836398
R229,0.0049525956404551374
R230,0.08505607873346001
R231,0.06780895736419933
R232,0.020396948844469888
R233,0.2497951435710525
R234,0.13024380406299138
R235,0.007617307233148219
R236,0.00198200731123068
R237,0.091506304019303
R238,0.046459790144959434
R239,0.07487457626649258
R240,0.2615611575391208
R241,0.12558947430628858
R242,0.018209494388952776
R243,0.008812501178524878
R244,0.19161519188126022
R245,0.0939165130962693
R246,0.23558986563525997
R247,0.06276828260533765
R248,0.0027491550078570415
R249,0.11719854652038678
R250,0.18214518627266071
R251,0.03934926316990392
R252,0.009235698880216773
R253,0.14096771019129256
R254,0.0837262020109939
R255,0.21074322946772825
R256,0.16033045935851245
R257,0.0015546596381510083
R258,0.05797737087423662
R259,0.0462403777677938
R260,0.0003478782958332273
R261,0.14688102083687454
R262,0.12853090264375328
R263,0.0034985935982991085
R264,0.09877253281882445
R265,0.15580924819686764
R266,0.06971033533519287
R267,0.040325321466486284
R268,0.0023871784695640164
R269,0.13687178500383732
R270,0.20061307723996472
R271,0.03811696747540627
R272,0.0060577575347809725
R273,0.02639655928152793
R274,0.2540221146024339
R275,0.25539618794771374
R276,0.003389621902646402
R277,0.003190556986287401
R278,0.12042386606858532
R279,0.00109900316672413
R280,0.040980556851069466
R281,0.00028386871055685034
R282,0.15946893526414968
R283,0.16009982597811406
R284,0.06970497003321395
R285,0.32297612704028134
R286,0.16028768037271274
R287,0.31565598321788296
R288,0.053051812967520116
R289,0.169021038096468
R290,0.24430979885340212
R291,0.038719010344813454
R292,0.02167472337110225
R293,0.17877710912781017
R294,0.10020648055471648
R295,0.22444958368256362
R296,0.17182987763086277
R297,0.01750556483139537
R298,0.002096274257966962
R299,0.049282053343525076
R300,0.03018775796664213
R301,0.003819136178769022
R302,0.13968189751634427
R303,0.008258423623680998
R304,0.030100414406210793
R305,0.315274888797265
R306,0.0010145107465043158
R307,0.03299214263173777
R308,0.0017989346931382175
R309,0.18340250057400598
R310,0.032190732119534715
R311,0.2624784901628514
R312,0.04036101339139519
R313,0.1396163612488964
R314,0.1810630269406041
R315,0.15353032961460933
R316,0.20233042559107753
R317,0.18083988721811345
R318,0.1774141838606071
R319,0.008385590697620517
R320,0.24070367399241394
R321,0.1813431459391848
R322,0.10853361035441499
R323,0.07401747859527928
R324,0.23851565662918106
R325,0.12082617580679486
R326,0.349281197718612
R327,0.23863422332991766
R328,0.17060350432301802
R329,0.006459035403326674
R330,0.023498874378358466
